size,numberQueries,keyDistribution,valueDistribution,snappy_read_times,simd_read_times,rle_read_times,zlib_read_times,zstandard_read_times,uncompressed_read_times,snappy_load_times,simd_load_times,rle_load_times,zlib_load_times,zstandard_load_times,uncompressed_load_times,snappy_sizes,simd_sizes,rle_sizes,zlib_sizes,zstandard_sizes,uncompressed_sizes,readPercentage
878367,10000,1,0,6.45131,10.2473,11.2264,73.0817,34.5169,5.54639,73.606,74.1709,75.9293,74.8742,74.4528,73.3137,10486295,10506760,10485760,7572565,9181655,10485760,100
878367,10000,1,0,3.20612,5.09961,5.51709,35.8603,16.9517,2.73759,75.2948,74.3829,73.8383,74.5315,75.8397,71.1231,10486304,10506760,10485760,7572760,9181907,10485760,50
878367,10000,1,1,6.27158,11.3208,10.9349,62.8403,25.0075,5.36129,74.2174,77.7439,74.0516,74.6961,74.9717,74.3741,10486199,348776,80,3627021,7062049,10485760,100
878367,10000,1,1,3.18097,5.61848,5.43705,31.5147,12.5144,2.69947,73.5814,72.0107,72.0605,72.4468,78.189,74.6726,10486199,348776,80,3627021,7062049,10485760,50
878367,10000,2,0,6.36467,10.349,11.3269,86.6802,33.1084,5.59141,100.496,98.077,103.182,98.7478,99.3999,97.6857,10486270,10506760,10485760,9802769,10151661,10485760,100
878367,10000,2,0,3.15742,5.12406,5.52513,42.7363,16.2925,2.71969,97.8801,97.7926,99.3805,98.9045,99.6328,98.6632,10486270,10506760,10485760,9804442,10152289,10485760,50
878367,10000,2,1,6.33171,14.2315,11.304,84.459,34.0166,5.40591,99.6107,99.9302,98.4849,101.862,99.0208,99.523,10486253,3820092,10485760,6514284,9442035,10485760,100
878367,10000,2,1,3.20714,7.06558,5.60375,42.3683,17.0243,2.76804,98.7149,98.9949,97.3986,100.531,100.043,100.63,10486264,3819996,10485760,6512611,9438476,10485760,50
988162,10000,0,0,6.54314,10.7211,11.7141,84.6557,23.3283,5.49891,98.6328,98.3781,98.7635,98.7999,98.1499,98.9426,11534897,11557436,11534336,11036709,11413628,11534336,100
988162,10000,0,0,3.23593,5.2946,5.74135,41.8359,11.8081,2.755,98.2296,99.9224,98.5781,103.911,99.3386,100.02,11534897,11557436,11534336,11033972,11413336,11534336,50
988162,10000,0,1,6.57752,14.8331,11.6739,80.8215,33.8364,5.4867,98.1814,99.2549,98.5589,100.622,103.146,99.7632,11534884,4579776,11534336,7544839,10870525,11534336,100
988162,10000,0,1,3.38542,7.4412,5.86061,41.7449,17.0777,2.84542,99.7216,101.865,100.999,98.4113,97.7826,100.903,11534894,4579372,11534336,7546071,10869384,11534336,50
988162,10000,1,0,6.5676,10.5255,11.4871,74.6696,35.2311,5.54551,73.0169,72.6938,77.6268,76.3839,78.567,76.8404,11534911,11557436,11534336,8330616,10101750,11534336,100
988162,10000,1,0,3.33657,5.29438,5.73524,37.5934,16.6058,2.81166,75.5245,72.9292,74.4963,75.0619,74.6081,76.2957,11534926,11557436,11534336,8330312,10101751,11534336,50
988162,10000,1,1,6.42457,11.5833,11.2496,65.0536,25.7944,5.38712,75.6591,77.1761,73.4861,74.0238,76.8643,79.0294,11534825,383656,88,3989722,7771101,11534336,100
988162,10000,1,1,3.15677,5.68267,5.51294,32.1727,12.7479,2.74632,73.9262,75.2514,70.8759,74.1587,73.8833,76.5542,11534828,383656,88,3989722,7771101,11534336,50
988162,10000,2,0,6.56834,10.8049,11.7884,88.4369,31.1479,5.57399,100.716,98.7342,99.3172,100.679,98.5917,99.4876,11534897,11557436,11534336,10794923,11174355,11534336,100
988162,10000,2,0,3.29036,5.34389,5.82512,43.9539,15.5839,2.81095,99.5121,99.6894,98.2664,102.585,97.7542,100.252,11534897,11557436,11534336,10794827,11174164,11534336,50
988162,10000,2,1,6.50253,14.7801,11.6718,87.7413,35.582,5.49461,98.1729,99.7851,98.3648,101.403,102.806,100.222,11534885,4216300,11534336,7185482,10401657,11534336,100
988162,10000,2,1,3.28865,7.34113,5.82174,43.9899,17.8514,2.82434,96.9408,99.2719,103.646,100.026,99.5287,100.616,11534889,4214740,11534336,7186231,10401154,11534336,50
1111682,10000,0,0,6.69578,11.0462,12.1288,88.538,22.3701,5.66312,99.4855,98.9558,98.7235,100.917,101.255,98.8129,12583524,12608112,12582912,12044628,12462653,12582912,100
1111682,10000,0,0,3.39825,5.51473,5.96513,44.2052,11.2661,2.94014,98.1256,100.409,99.406,99.6926,95.6526,100.157,12583524,12608112,12582912,12047335,12462685,12582912,50
1111682,10000,0,1,6.64053,15.2513,12.1166,84.2682,37.3862,5.77763,98.0411,98.3629,100.409,99.2957,102.159,101.362,12583519,5006380,12582912,8237642,11878651,12582912,100
1111682,10000,0,1,3.35032,7.5842,5.99743,42.0582,18.4733,2.86474,99.8445,98.6309,99.8708,101.717,100.966,99.3541,12583524,5008324,12582912,8238580,11877268,12582912,50
1111682,10000,1,0,6.66273,10.7491,11.7237,75.5841,36.1514,5.72684,74.7544,76.1642,74.8393,76.4111,75.239,76.0795,12583528,12608112,12582912,9087370,11021434,12582912,100
1111682,10000,1,0,3.38136,5.39033,5.84329,37.8626,16.8213,2.87959,73.6542,74.3025,73.9911,74.141,76.2711,75.8241,12583558,12608112,12582912,9087175,11021341,12582912,50
1111682,10000,1,1,6.64035,11.9101,11.5643,66.5643,26.4952,5.57889,76.2627,73.1302,74.6202,72.8884,73.8086,73.287,12583456,418536,96,4352422,8480153,12582912,100
1111682,10000,1,1,3.35975,5.9561,5.74414,33.3977,13.2504,2.8236,73.7937,77.9184,71.3299,74.6707,72.3603,77.6016,12583452,418536,96,4352422,8480153,12582912,50
1111682,10000,2,0,6.6875,11.1091,12.0605,89.844,34.3287,5.73533,100.249,100.001,98.6159,100.353,100.188,99.8346,12583524,12608112,12582912,11784013,12200923,12582912,100
1111682,10000,2,0,3.38742,5.52068,5.98401,44.8939,15.8324,2.88135,99.1303,97.4331,98.4888,101.84,99.5564,98.3827,12583523,12608112,12582912,11784915,12200387,12582912,50
1111682,10000,2,1,6.69482,15.2337,12.0542,89.6747,36.5434,5.69674,99.9203,100.545,97.8513,100.826,99.9018,101.809,12583517,4609960,12582912,7855530,11361649,12582912,100
1111682,10000,2,1,3.35074,7.5331,5.94562,44.6026,18.1202,2.85655,99.0486,100.112,99.9185,98.5098,100.91,98.2238,12583519,4610212,12582912,7858847,11362117,12582912,50
1250642,10000,0,0,7.95098,12.053,12.9065,89.3162,32.5316,6.83004,196.841,200.142,202.71,203.167,199.916,198.516,17826659,17861492,17825792,17017759,17587411,17825792,100
1250642,10000,0,0,4.00977,6.07145,6.4319,43.6833,16.4369,3.49944,200.734,198.233,202.34,201.065,205.591,193.284,17826659,17861492,17825792,17020226,17584633,17825792,50
1250642,10000,0,1,8.05221,15.9471,12.8419,85.5047,37.8058,6.84427,195.974,199.02,201.568,207.926,198.937,202.476,17826649,7018412,17825792,11624013,16709641,17825792,100
1250642,10000,0,1,3.98483,7.84813,6.34091,42.5278,18.8093,3.42491,193.888,206.28,200.655,203.047,202.775,202.646,17826650,7019900,17825792,11622940,16708308,17825792,50
1250642,10000,1,0,7.73668,11.9214,12.7353,75.4396,34.6058,6.6958,152.223,151.243,156.544,152.07,153.207,150.953,17826654,17861492,17825792,12874048,15620101,17825792,100
1250642,10000,1,0,3.94925,6.00692,6.33868,37.9558,17.3955,3.3627,148.918,153.73,158.486,154.825,151.667,148.265,17826650,17861492,17825792,12874142,15620069,17825792,50
1250642,10000,1,1,7.87723,12.8368,12.4073,67.5201,27.7612,6.86751,146.328,151.364,151.731,146.194,150.748,154.783,17826569,592936,136,6165933,12025411,17825792,100
1250642,10000,1,1,3.97971,6.44508,6.22244,34.1345,13.9871,3.43869,147.007,151.822,142.923,149.779,149.468,147.456,17826573,592936,136,6165933,12025411,17825792,50
1250642,10000,2,0,7.95046,11.9591,12.8846,90.9999,37.1491,6.80176,203.096,198.2,201.857,203.079,204.432,200.094,17826659,17861492,17825792,16631137,17226626,17825792,100
1250642,10000,2,0,3.94821,5.97649,6.31288,45.3522,18.4092,3.43766,200.094,206.516,196.978,198.396,204.542,200.85,17826658,17861492,17825792,16632265,17227682,17825792,50
1250642,10000,2,1,8.02044,15.8582,12.802,90.7395,36.841,6.72231,200.847,205.276,204.61,199.561,204.667,200.69,17826645,6452796,17825792,11008517,15997028,17825792,100
1250642,10000,2,1,4.01261,8.01478,6.4222,45.5994,18.4125,3.4176,198.585,204.629,200.985,202.924,200.963,198.648,17826647,6453356,17825792,11009206,15997829,17825792,50
1406972,10000,0,0,8.17597,12.2372,13.2335,86.2307,30.4933,7.16327,203.102,198.588,202.926,203.617,199.166,196.702,18875286,18912168,18874368,18029713,18633637,18874368,100
1406972,10000,0,0,4.03237,6.09546,6.53336,43.9522,15.0349,3.62618,196.93,196.11,206.105,201.289,209.654,200.194,18875286,18912168,18874368,18030358,18634002,18874368,50
1406972,10000,0,1,8.27611,16.2862,13.1078,85.316,38.0126,7.15291,201.32,194.247,206.034,198.429,204.676,200.74,18875277,7445916,18874368,12318546,17723058,18874368,100
1406972,10000,0,1,4.14879,8.11505,6.55589,42.9006,19.1556,3.58752,202.95,207.998,202.284,202.58,205.21,198.072,18875276,7446584,18874368,12316776,17721402,18874368,50
1406972,10000,1,0,8.13478,12.081,12.9074,77.1965,37.1424,7.04709,156.124,149.947,150.385,151.335,157.595,149.042,18875246,18912168,18874368,13630918,16539419,18874368,100
1406972,10000,1,0,4.01406,6.00901,6.3651,38.2983,18.3802,3.57725,151.298,147.966,150.865,151.717,149.601,151.755,18875246,18912168,18874368,13630475,16539484,18874368,50
1406972,10000,1,1,8.01751,12.915,12.5453,66.5707,27.4409,7.01619,149.433,153.938,149.322,148.926,144.779,148.984,18875200,627816,144,6528643,12734463,18874368,100
1406972,10000,1,1,3.99936,6.421,6.19958,33.0832,13.6811,3.47861,151.66,150.708,145.403,153.267,149.263,145.299,18875196,627816,144,6528643,12734463,18874368,50
1406972,10000,2,0,8.20203,12.1975,13.1111,92.6556,36.5064,7.22199,203.458,197.769,198.219,203.444,206.599,197.165,18875285,18912168,18874368,17622363,18253938,18874368,100
1406972,10000,2,0,4.09944,6.11336,6.47795,46.1057,16.8597,3.49674,197.388,199.242,200.392,203.957,203.411,194.712,18875286,18912168,18874368,17622899,18253717,18874368,50
1406972,10000,2,1,8.27512,16.1459,13.184,88.6468,37.0264,7.23369,196.875,202.223,198.454,198.762,202.585,198.94,18875269,6848612,18874368,11682407,16957534,18874368,100
1406972,10000,2,1,4.12881,8.06349,6.49115,44.0945,18.3709,3.62286,199.025,198.673,209.464,203.666,200.878,200.872,18875269,6849736,18874368,11682115,16957875,18874368,50
1582843,10000,0,0,8.00184,12.2761,13.5557,94.5798,28.4073,6.65374,205.874,203.398,200.863,209.236,207.765,195.789,20972540,21013520,20971520,20052449,20731148,20971520,100
1582843,10000,0,0,4.03353,6.13021,6.67721,47.2903,14.2499,3.46812,201.318,202.337,206.919,204.807,201.848,200.272,20972540,21013520,20971520,20052299,20730998,20971520,50
1582843,10000,0,1,8.12263,16.832,13.5588,91.0786,40.6386,6.8895,201.475,201.114,205.614,202.773,203.489,200.405,20972530,8302584,20971520,13704510,19732389,20971520,100
1582843,10000,0,1,3.94169,8.47066,6.76354,45.7297,18.9958,3.40588,201.975,198.124,206.275,204.108,207.281,203.252,20972528,8302356,20971520,13704187,19733850,20971520,50
1582843,10000,1,0,7.92019,11.8522,13.0995,79.2848,36.333,6.52616,155.031,153.317,151.78,154.322,155.458,153.659,20972564,21013520,20971520,15145802,18379852,20971520,100
1582843,10000,1,0,3.82318,5.94381,6.42187,39.0283,17.9139,3.31911,151.038,150.519,152.997,154.798,148.085,149.343,20972497,21013520,20971520,15145570,18378973,20971520,50
1582843,10000,1,1,7.84029,13.0452,12.6838,70.6546,28.5465,6.53884,148.013,150.748,151.404,148.875,153.919,148.419,20972454,697576,160,7254066,14152567,20971520,100
1582843,10000,1,1,3.95249,6.55368,6.32654,35.5087,14.3501,3.34181,147.084,149.084,152.815,149.337,147.601,151.54,20972448,697576,160,7254066,14152567,20971520,50
1582843,10000,2,0,8.02824,12.2335,13.5201,98.9754,38.3122,6.77877,201.382,202.0,202.61,202.257,205.146,197.996,20972539,21013520,20971520,19607519,20303962,20971520,100
1582843,10000,2,0,4.03508,6.20662,6.84783,50.1258,19.3616,3.45496,201.128,197.064,201.537,202.351,204.677,197.419,20972538,21013520,20971520,19609997,20304421,20971520,50
1582843,10000,2,1,7.94172,16.7945,13.3929,96.3293,39.3071,6.82449,195.953,198.636,200.254,205.754,204.813,197.256,20972518,7638276,20971520,13026377,18878957,20971520,100
1582843,10000,2,1,3.99544,8.42967,6.75291,48.5114,19.8651,3.48252,205.88,197.291,204.516,207.451,197.717,197.923,20972522,7640392,20971520,13025825,18880324,20971520,50
1780698,10000,0,0,9.82598,13.9485,14.6901,92.4724,35.575,8.55248,302.977,299.329,305.649,305.076,297.52,303.483,26215675,26266900,26214400,25023526,25852950,26214400,100
1780698,10000,0,0,4.93776,6.95204,7.43671,46.1709,17.9278,4.34973,306.421,303.485,296.903,298.695,310.798,299.442,26215675,26266900,26214400,25024966,25853071,26214400,50
1780698,10000,0,1,9.8668,17.9658,14.7626,89.5907,37.7593,8.62671,301.864,307.523,310.228,306.799,303.621,301.346,26215659,10312288,26214400,17088338,24556881,26214400,100
1780698,10000,0,1,4.91026,8.81955,7.22565,43.7339,19.7612,4.3228,300.688,308.484,302.954,305.01,299.436,303.248,26215659,10313748,26214400,17088820,24564123,26214400,50
1780698,10000,1,0,9.66344,13.7205,14.6079,80.6662,39.4464,8.63466,229.947,229.65,231.296,230.163,223.532,229.832,26215692,26266900,26214400,18932490,22978401,26214400,100
1780698,10000,1,0,4.93316,6.86593,7.3195,40.4474,18.5716,4.3112,227.179,230.516,233.509,234.334,228.052,240.228,26215705,26266900,26214400,18932559,22977292,26214400,50
1780698,10000,1,1,9.6575,14.5839,14.0838,69.824,29.5602,8.70041,230.833,225.034,224.147,229.763,227.506,224.132,26215569,871976,200,9067618,17697828,26214400,100
1780698,10000,1,1,4.7544,7.14192,6.92241,34.441,14.5462,4.1338,235.173,233.161,226.961,229.907,223.684,223.091,26215569,871976,200,9067618,17697828,26214400,50
1780698,10000,2,0,9.77087,13.8909,14.8331,97.3439,40.0526,8.58264,308.002,302.616,305.708,312.716,305.752,306.564,26215674,26266900,26214400,24454286,25333187,26214400,100
1780698,10000,2,0,4.94938,6.96013,7.44749,48.666,20.0175,4.44886,298.861,299.111,309.947,307.386,307.796,298.584,26215675,26266900,26214400,24456415,25331712,26214400,50
1780698,10000,2,1,9.92549,18.0246,14.818,94.8226,39.2272,8.66796,297.118,304.121,304.806,299.47,300.314,296.913,26215656,9486332,26214400,16179999,23511553,26214400,100
1780698,10000,2,1,4.94886,9.02591,7.40555,47.5764,19.671,4.44591,302.989,306.498,301.609,299.771,303.717,298.949,26215651,9485036,26214400,16181451,23512430,26214400,50
2003285,10000,0,0,9.79614,13.9239,14.9398,95.7125,33.4843,8.34075,301.34,301.673,301.965,304.323,298.211,301.115,28312929,28368252,28311552,27048464,27951874,28311552,100
2003285,10000,0,0,4.88987,6.99093,7.4216,47.2541,16.6094,4.3023,298.286,303.332,309.693,309.723,303.376,304.068,28312929,28368252,28311552,27043872,27954632,28311552,50
2003285,10000,0,1,9.87439,18.3667,15.0648,92.0196,41.5982,8.60432,311.377,301.039,304.013,304.139,303.724,299.135,28312918,11171036,28311552,18474768,26575934,28311552,100
2003285,10000,0,1,4.90981,9.04388,7.44066,45.4702,19.1467,4.27823,298.5,296.874,302.806,311.611,303.05,297.164,28312919,11169080,28311552,18475174,26580669,28311552,50
2003285,10000,1,0,9.59185,13.7878,14.6505,82.0088,40.1487,8.5383,223.947,223.084,231.832,221.943,231.401,225.904,28312964,28368252,28311552,20446906,24817009,28311552,100
2003285,10000,1,0,4.79122,6.85985,7.26956,41.2694,18.791,4.24917,227.643,235.969,230.771,236.89,233.144,223.193,28312914,28368252,28311552,20446770,24816570,28311552,50
2003285,10000,1,1,9.42018,14.6116,14.117,71.4711,29.8996,8.41415,222.797,228.647,224.919,227.565,225.093,223.796,28312827,941736,216,9793032,19115932,28311552,100
2003285,10000,1,1,4.73847,7.1744,6.97387,35.4429,14.7207,4.2148,224.666,225.813,231.25,228.854,224.654,221.044,28312821,941736,216,9793032,19115932,28311552,50
2003285,10000,2,0,9.71086,13.7674,15.012,99.9299,40.4364,8.62151,309.03,297.461,304.26,302.372,293.863,292.902,28312929,28368252,28311552,26436498,27378594,28311552,100
2003285,10000,2,0,4.87978,6.95484,7.4449,50.141,20.1546,4.34792,293.283,301.512,301.314,304.192,300.322,290.549,28312928,28368252,28311552,26437480,27379439,28311552,50
2003285,10000,2,1,9.6647,18.3371,15.1073,97.7814,40.541,8.51051,295.759,297.598,311.915,309.448,300.474,292.122,28312903,10275288,28311552,17527184,25435776,28311552,100
2003285,10000,2,1,4.75444,9.06422,7.03736,48.2697,20.0629,4.19288,296.532,299.929,311.005,307.9,302.891,293.833,28312889,10274444,28311552,17526179,25437554,28311552,50
2253695,10000,0,0,11.4219,15.6495,16.5569,96.9789,38.4778,9.91066,391.348,394.242,397.8,407.604,394.615,396.015,34604675,34672308,34603008,33029314,34125285,34603008,100
2253695,10000,0,0,5.65248,7.73751,8.28896,48.3517,19.2152,5.08474,405.526,397.475,417.074,407.099,396.771,386.037,34604675,34672308,34603008,33028198,34123701,34603008,50
2253695,10000,0,1,11.3773,19.7048,16.6352,91.5515,42.8901,10.1115,386.091,405.159,406.273,399.046,402.304,407.451,34604661,13608092,34603008,22553097,32415194,34603008,100
2253695,10000,0,1,5.63439,9.80677,8.28334,46.0766,21.611,5.06021,397.367,413.487,412.581,413.274,403.867,400.27,34604655,13606648,34603008,22553733,32425293,34603008,50
2253695,10000,1,0,11.1624,15.3408,16.3576,84.2775,41.7972,10.1294,294.873,297.125,296.404,291.928,297.011,299.492,34604706,34672308,34603008,24990624,30335735,34603008,100
2253695,10000,1,0,5.59252,7.61139,8.0126,41.7749,20.7821,4.99049,285.365,283.566,304.416,323.698,294.449,300.183,34604692,34672308,34603008,24990221,30334931,34603008,50
2253695,10000,1,1,11.0139,16.1893,15.7673,73.4377,31.5531,10.007,309.585,307.964,297.52,296.851,295.078,296.745,34604573,1151016,264,11969261,23370243,34603008,100
2253695,10000,1,1,5.51033,8.04147,7.85497,36.6856,15.8859,5.05763,301.188,294.428,295.158,297.881,306.72,294.39,34604569,1151016,264,11969261,23370243,34603008,50
2253695,10000,2,0,11.2818,15.4818,16.6362,102.518,42.7612,10.2604,392.622,398.529,402.957,417.331,408.864,395.439,34604673,34672308,34603008,32272990,33436105,34603008,100
2253695,10000,2,0,5.63832,7.71199,8.26273,51.0853,21.2188,5.11951,407.13,394.181,401.861,407.822,404.822,396.489,34604675,34672308,34603008,32272886,33433795,34603008,50
2253695,10000,2,1,11.3944,20.1183,16.6895,99.2157,38.7618,10.207,387.231,395.622,394.465,411.175,400.975,390.998,34604659,12515964,34603008,21348568,31031022,34603008,100
2253695,10000,2,1,5.74081,10.1498,8.52578,51.0082,21.2784,5.22602,395.303,409.905,400.981,400.486,410.093,401.552,34604643,12511060,34603008,21350325,31031707,34603008,50
2535406,10000,0,0,11.268,15.6589,16.8625,97.4465,35.8733,10.2188,381.474,391.661,418.632,406.004,391.276,398.705,36701929,36773660,36700160,35044484,36220532,36700160,100
2535406,10000,0,0,5.79622,7.87614,8.42504,48.7904,18.1676,5.01494,382.261,393.785,408.263,433.81,417.362,386.978,36701928,36773660,36700160,35047416,36217836,36700160,50
2535406,10000,0,1,11.4179,20.1177,16.8235,94.3677,43.6239,10.4114,393.949,406.282,404.999,425.887,401.094,386.63,36701911,14464164,36700160,23939033,34434696,36700160,100
2535406,10000,0,1,5.55618,9.8172,8.1788,46.3558,21.277,4.98659,388.648,408.798,426.651,409.274,395.887,384.465,36701899,14465040,36700160,23939784,34420660,36700160,50
2535406,10000,1,0,11.3364,15.3226,16.4729,83.957,41.9943,10.0593,289.823,300.937,296.387,306.213,286.923,285.72,36701996,36773660,36700160,26505009,32174548,36700160,100
2535406,10000,1,0,5.58668,7.64002,8.08814,41.5017,20.7775,5.0729,304.414,289.467,292.26,311.43,302.187,300.847,36701928,36773660,36700160,26505436,32174713,36700160,50
2535406,10000,1,1,11.346,16.498,16.0465,73.2529,31.7496,10.3305,296.351,304.122,304.613,300.261,301.496,289.01,36701817,1220776,280,12694690,24788307,36700160,100
2535406,10000,1,1,5.65324,8.12497,7.93499,36.6929,15.8636,5.06044,296.004,303.443,304.089,300.924,298.977,294.109,36701823,1220776,280,12694690,24788307,36700160,50
2535406,10000,2,0,11.6067,15.7832,16.9639,102.873,42.5603,9.95412,397.112,386.075,402.662,400.195,386.854,404.001,36701926,36773660,36700160,34252752,35482621,36700160,100
2535406,10000,2,0,5.80573,7.81551,8.41602,50.2601,21.3274,5.07639,395.378,388.091,394.511,402.544,401.214,392.608,36701927,36773660,36700160,34256118,35481421,36700160,50
2535406,10000,2,1,11.6493,20.149,16.9636,100.011,42.3601,10.4476,390.08,395.082,406.551,409.303,416.372,384.044,36701908,13304748,36700160,22693353,32951144,36700160,100
2535406,10000,2,1,5.73276,9.97945,8.0869,49.6515,21.1757,5.17566,392.119,401.631,432.141,403.987,409.202,385.017,36701904,13305152,36700160,22693225,32953765,36700160,50
2852331,10000,0,0,13.4154,18.0717,18.7213,100.656,42.6409,12.504,1052.63,1044.98,1069.2,1052.29,1027.6,1084.39,59771617,59888532,59768832,56507044,58274596,59768832,100
2852331,10000,0,0,6.84034,8.88562,9.31993,50.641,21.5779,6.39096,1051.78,1048.45,1048.73,1059.51,1046.37,1066.46,59771641,59888532,59768832,56506662,58283086,59768832,50
2852331,10000,0,1,13.5987,21.6242,18.7377,96.4863,42.1105,12.6364,1083.13,1080.53,1079.96,1058.85,1065.77,1039.19,59771603,22699856,59768832,38006339,54702559,59768832,100
2852331,10000,0,1,6.58055,10.8792,9.2941,47.9876,21.1348,6.00063,1073.96,1049.31,1081.79,1056.28,1055.47,1040.98,59771600,22698060,59768832,38000284,54700495,59768832,50
2852331,10000,1,0,13.3538,17.8886,18.4358,84.5581,43.2815,12.4438,804.432,784.375,811.283,809.329,800.964,780.203,59771690,59888532,59768832,43165730,52399327,59768832,100
2852331,10000,1,0,6.66995,8.81473,9.13148,42.2522,21.5224,6.08879,806.053,799.93,802.505,803.867,782.235,797.886,59771770,59888532,59768832,43166891,52401130,59768832,50
2852331,10000,1,1,13.671,18.4502,17.9747,73.8879,33.5864,12.2668,819.068,814.331,826.919,813.729,792.593,836.78,59771467,1988124,456,20674262,40373114,59768832,100
2852331,10000,1,1,6.7755,9.31494,9.12527,37.4977,16.9566,6.19383,826.18,823.797,816.691,796.333,801.042,799.373,59771452,1988124,456,20674262,40373114,59768832,50
2852331,10000,2,0,13.1815,17.554,18.6156,104.871,44.1484,12.2457,1035.32,1027.1,1051.86,1066.96,1041.44,1065.18,59771646,59888532,59768832,54446860,57392018,59768832,100
2852331,10000,2,0,6.74039,8.90554,9.36004,52.3068,21.936,6.40063,1057.32,1066.08,1039.76,1077.01,1024.75,1046.28,59771663,59888532,59768832,54445175,57391339,59768832,50
2852331,10000,2,1,13.2845,20.4134,18.5002,103.095,41.7468,12.4207,1034.23,1068.16,1060.64,1055.38,1055.18,1036.83,59771554,20633060,59768832,34892098,52604682,59768832,100
2852331,10000,2,1,6.5447,10.1093,9.1871,50.8114,20.7501,6.13461,1072.2,1072.53,1073.37,1100.37,1062.06,1058.44,59771537,20631244,59768832,34890831,52599713,59768832,50
3208872,10000,0,0,13.5461,18.0333,18.8989,103.688,40.4531,12.4192,1055.55,1075.16,1074.23,1086.81,1042.34,1027.49,62917547,63040560,62914560,59532425,61433126,62914560,100
3208872,10000,0,0,6.79261,8.7659,9.33014,51.7579,20.2114,6.04829,1046.89,1028.42,1071.23,1080.76,1057.81,1068.13,62917530,63040560,62914560,59532566,61415776,62914560,50
3208872,10000,0,1,13.2372,22.0325,18.728,98.5835,43.7096,12.2203,1054.73,1054.52,1085.06,1064.59,1037.24,1057.79,62917483,23983588,62914560,40080587,57704629,62914560,100
3208872,10000,0,1,6.83675,10.9523,9.35652,49.2112,21.5951,6.28872,1043.74,1083.25,1078.13,1065.02,1061.95,1058.87,62917484,23985440,62914560,40082891,57678034,62914560,50
3208872,10000,1,0,13.4253,17.6582,18.4381,85.8854,43.8477,12.4367,794.96,800.723,814.093,825.666,793.968,817.956,62917560,63040560,62914560,45437117,55160180,62914560,100
3208872,10000,1,0,6.75699,8.84989,9.09346,42.8795,21.7877,6.13433,777.701,793.302,839.388,803.865,806.653,804.63,62917598,63040560,62914560,45437129,55159877,62914560,50
3208872,10000,1,1,13.2328,18.4146,17.9522,74.7017,33.7303,23.4967,845.578,790.838,810.932,813.706,822.144,823.51,62917337,2092764,480,21762390,42500210,62914560,100
3208872,10000,1,1,6.81306,9.13044,8.9048,37.4746,16.9441,11.7559,833.815,809.11,801.058,817.562,811.191,797.403,62917350,2092764,480,21762390,42500210,62914560,50
3208872,10000,2,0,13.2639,17.9459,18.8098,107.307,44.2666,12.3855,1070.9,1048.42,1069.51,1060.56,1039.02,1063.26,62917533,63040560,62914560,57418533,60464807,62914560,100
3208872,10000,2,0,6.85745,8.87403,9.40946,53.1488,22.0363,6.02078,1000.92,1060.33,1064.84,1053.78,1055.58,1095.77,62917534,63040560,62914560,57422282,60458270,62914560,50
3208872,10000,2,1,13.3926,20.6651,18.7274,105.288,43.0575,12.4615,1064.88,1046.8,1083.72,1067.47,1038.85,1089.1,62917408,21816576,62914560,36906454,55483037,62914560,100
3208872,10000,2,1,6.69463,10.5713,9.55823,53.4873,22.1225,6.38621,1066.3,1037.48,1101.46,1094.44,1049.0,1056.24,62917450,21817140,62914560,36911483,55488795,62914560,50
