size,numberQueries,keyDistribution,valueDistribution,snappy_read_times,simd_read_times,rle_read_times,zlib_read_times,zstandard_read_timesuncompressed_read_times,snappy_load_times,simd_load_times,rle_load_times,zlib_load_times,zstandard_load_times,uncompressed_load_times,snappy_sizes,simd_sizes,rle_sizes,zlib_sizes,zstandard_sizes,uncompressed_sizes,readPercentage
878367,10000,0,0,3.64138,5.997,5.53315,44.7112,17.4677,3.13975,50.6715,51.2328,51.9663,53.0077,53.2774,51.9338,13107843,13133500,13107200,12636729,12994022,13107200,100
878367,10000,0,0,1.81979,3.00061,2.78038,22.2785,8.7603,1.57471,51.7915,51.9302,52.4782,54.4793,53.026,51.5172,13107843,13133500,13107200,12638451,12992880,13107200,50
878367,10000,0,1,3.67508,7.13865,5.54613,42.0379,19.0383,3.10719,52.7999,53.0461,53.4254,53.971,53.3777,52.4778,13107838,5361760,13107200,8677044,12572036,13107200,100
878367,10000,0,1,1.79707,3.53243,2.75748,20.792,9.45916,1.5466,50.8665,53.3305,51.8509,52.2736,51.8101,51.7702,13107838,5362236,13107200,8676601,12570348,13107200,50
878367,10000,1,0,3.62461,5.97302,5.46975,39.2602,18.5784,3.06326,48.6576,48.6071,48.8269,50.6257,50.0861,48.8062,13107863,13133500,13107200,9466144,11481005,13107200,100
878367,10000,1,0,1.78555,2.90514,2.73992,19.3513,9.14979,1.54354,48.6442,48.6702,48.9202,49.919,49.8822,48.6818,13107839,13133500,13107200,9466336,11481153,13107200,50
878367,10000,1,1,3.63797,5.68372,5.47164,33.7933,13.3438,3.13752,48.5581,48.7348,48.7555,49.6923,49.2002,48.5322,13107704,436176,200,4533963,8833579,13107200,100
878367,10000,1,1,1.82688,2.82081,2.72348,16.7193,6.62848,1.5646,48.4358,48.7482,48.5338,49.7084,49.4468,48.5408,13107704,436176,200,4533963,8833579,13107200,50
878367,10000,2,0,3.61158,5.95845,5.51947,46.4185,18.5261,3.12528,52.1851,50.7325,52.8403,54.2006,52.0654,51.4785,13107843,13133500,13107200,12397135,12799433,13107200,100
878367,10000,2,0,1.84925,2.98639,2.78187,22.9523,9.23916,1.56619,52.6678,51.6838,53.7108,54.166,52.7241,51.6926,13107841,13133500,13107200,12397489,12799658,13107200,50
878367,10000,2,1,3.58413,7.17866,5.59755,45.2248,18.8045,3.21802,51.9539,52.5136,51.6215,53.2886,53.3474,51.919,13107834,4951292,13107200,8346107,12021661,13107200,100
878367,10000,2,1,1.81425,3.64004,2.84879,22.7889,9.4999,1.58814,51.0898,52.4308,52.7534,54.2156,53.7899,50.2199,13107830,4952324,13107200,8346770,12024252,13107200,50
988162,10000,0,0,3.58684,6.06097,5.68037,46.327,16.3016,3.12192,51.7374,52.1274,52.4193,54.5598,52.5086,51.0486,14156473,14184180,14155776,13666426,14040673,14155776,100
988162,10000,0,0,1.84238,3.1115,2.91769,23.5632,8.33721,1.63563,50.9059,51.8561,51.9321,54.0986,51.2541,52.1407,14156473,14184180,14155776,13658733,14040963,14155776,50
988162,10000,0,1,3.64123,7.41708,5.72632,43.7214,19.5071,3.13247,51.5295,52.0174,52.9043,52.2938,54.0562,52.3298,14156450,5807412,14155776,9383264,13598469,14155776,100
988162,10000,0,1,1.79964,3.63621,2.80022,21.4871,9.5508,1.55915,52.5748,53.3277,52.6186,53.5698,52.0611,51.6213,14156467,5807396,14155776,9381278,13597553,14155776,50
988162,10000,1,0,3.56705,5.93831,5.51619,40.15,18.7586,3.14212,48.8044,48.6445,49.0719,49.4287,49.3546,48.8461,14156543,14184180,14155776,10223136,12401097,14155776,100
988162,10000,1,0,1.78856,2.99015,2.78715,20.0366,9.4377,1.53757,48.6708,48.8468,48.7716,49.9409,49.9753,48.9945,14156456,14184180,14155776,10223495,12401200,14155776,50
988162,10000,1,1,3.55211,5.69463,5.49691,34.4825,13.4812,3.1008,48.5564,49.6359,49.139,50.1381,49.8267,48.6584,14156334,471072,216,4896681,9542633,14155776,100
988162,10000,1,1,1.79307,2.81888,2.71817,16.9743,6.64121,1.55071,48.5404,49.0684,48.6215,50.0014,50.0489,48.6673,14156325,471072,216,4896681,9542633,14155776,50
988162,10000,2,0,3.64981,6.05835,5.6859,48.0361,18.1678,3.13561,51.6887,51.5794,52.4566,55.1179,53.058,53.0114,14156489,14184180,14155776,13397365,13836062,14155776,100
988162,10000,2,0,1.86619,3.03283,2.83629,23.8163,9.00724,1.57406,53.6069,51.8035,52.9182,54.0177,53.1529,51.718,14156473,14184180,14155776,13400261,13836496,14155776,50
988162,10000,2,1,3.65487,7.41233,5.74773,46.6254,19.5902,3.22913,51.9243,53.7355,52.4713,54.7106,52.9635,52.5845,14156477,5364364,14155776,9030470,13007588,14155776,100
988162,10000,2,1,1.81792,3.64179,2.82769,23.1787,9.72626,1.57587,50.3172,52.9799,51.9573,52.9791,52.4507,51.8795,14156477,5364448,14155776,9030254,13008624,14155776,50
1111682,10000,0,0,4.18041,6.44097,6.07885,44.8322,15.7074,3.61003,52.4041,52.2748,53.5204,54.6261,53.5976,51.432,14680788,14709520,14680064,14177655,14565366,14680064,100
1111682,10000,0,0,19.5557,19.4596,18.9849,46.4431,27.6988,19.2202,52.7584,51.6313,53.8313,56.1418,52.8547,52.9026,17302347,17336220,17301504,16677420,17149335,17301504,50
1111682,10000,0,1,4.15324,7.60918,6.06909,42.2458,19.1765,3.66037,52.733,52.4732,52.6874,54.3496,55.0587,51.2935,14680782,6028620,14680064,9735785,14113326,14680064,100
1111682,10000,0,1,18.7535,25.8382,28.4293,43.8514,34.9322,18.478,50.8419,54.1131,53.8342,52.9795,53.0994,51.8895,17302337,7073936,17301504,11450834,16591825,17301504,50
1111682,10000,1,0,4.09735,6.34863,5.91718,38.8245,18.3699,3.56263,48.9425,48.8968,48.8497,51.2134,51.4967,48.9615,14680858,14709520,14680064,10602194,12861052,14680064,100
1111682,10000,1,0,18.1454,19.0782,19.4863,41.9957,34.3519,17.8508,48.9831,48.8996,49.2777,50.3602,49.7928,48.9236,17302402,17336220,17301504,12495396,15160209,17301504,50
1111682,10000,1,1,4.00788,6.02513,5.83891,33.5714,13.1998,3.56011,48.6817,49.3203,49.1279,49.9912,49.9253,48.7309,14680640,488520,224,5078038,9897160,14680064,100
1111682,10000,1,1,17.9373,19.4586,25.6757,38.4946,32.7799,17.7173,48.7608,49.0586,49.0414,50.1908,50.1859,48.7052,17302191,575760,264,5984841,11669796,17301504,50
1111682,10000,2,0,4.08513,6.42678,6.04706,46.3632,17.4528,3.61541,50.646,51.1525,54.3241,54.9094,53.459,52.0936,14680788,14709520,14680064,13899452,14354958,14680064,100
1111682,10000,2,0,19.2697,19.4642,29.9541,46.2005,33.0443,19.1367,53.2589,53.0245,54.311,54.4626,54.276,52.5986,17302336,17336444,17301496,16361585,16893029,17301496,50
1111682,10000,2,1,4.14858,7.73331,6.06097,44.9517,19.1709,3.64935,52.6026,53.8126,53.6676,54.0306,54.005,52.3659,14680761,5569852,14680064,9372704,13499867,14680064,100
1111682,10000,2,1,18.8305,25.9135,29.7546,40.8083,37.6522,18.3735,50.474,53.4387,53.8966,53.1748,54.8517,51.8859,17302343,6532880,17301504,11016077,15866668,17301504,50
1250642,10000,0,0,4.28826,6.69994,6.36045,46.9478,17.5187,3.81883,66.8139,68.8951,71.5284,72.1485,68.2433,68.3229,18350977,18386900,18350080,17699517,18197289,18350080,100
1250642,10000,0,0,2.18031,3.36161,3.17103,23.4634,8.77558,1.89456,67.6405,68.8197,70.9843,73.0502,70.2476,70.0411,18350977,18386900,18350080,17703065,18196160,18350080,50
1250642,10000,0,1,4.22769,8.07141,6.31847,44.6031,20.0529,3.81864,68.7237,69.1386,71.0128,72.2432,68.6317,69.3317,18350969,7520448,18350080,12157166,17619954,18350080,100
1250642,10000,0,1,2.2974,4.07493,3.21201,22.426,10.1466,1.95267,70.5374,69.8978,71.3321,70.8954,70.9248,70.526,18350967,7521148,18350080,12156296,17617149,18350080,50
1250642,10000,1,0,4.26321,6.55349,6.13414,40.7594,19.2603,3.75191,65.0277,65.1549,66.3058,66.7873,66.6768,64.963,18351062,18386900,18350080,13252817,16079813,18350080,100
1250642,10000,1,0,2.11081,3.3227,3.12761,20.7001,9.8543,1.89766,64.7774,65.2154,65.774,66.6483,66.6117,64.9923,18351016,18386900,18350080,13252589,16079493,18350080,50
1250642,10000,1,1,4.24125,6.18898,5.98437,35.3207,13.8153,3.72548,64.9143,65.8193,65.3666,65.9222,65.733,65.0442,18350838,610656,280,6347564,12378850,18350080,100
1250642,10000,1,1,2.13395,3.11669,3.02776,17.6317,6.90549,1.9173,64.7426,65.4894,65.1754,65.9284,65.6338,64.7877,18350838,610656,280,6347564,12378850,18350080,50
1250642,10000,2,0,4.28576,6.71926,6.34444,48.7984,18.6103,3.76142,67.988,69.6329,71.3071,72.099,70.8448,70.5108,18350977,18386900,18350080,17363217,17929988,18350080,100
1250642,10000,2,0,2.10404,3.37742,3.19726,24.2122,9.43659,1.87448,69.3774,69.1026,69.5291,71.7757,70.9848,69.1738,18350977,18386900,18350080,17364042,17929695,18350080,50
1250642,10000,2,1,4.34587,8.10279,6.309,47.453,19.9902,3.85466,70.0222,70.5249,71.8329,70.2898,72.3946,68.6364,18350961,6944568,18350080,11699914,16851249,18350080,100
1250642,10000,2,1,2.18997,4.09995,3.19043,23.8607,10.0385,1.91702,66.8285,69.8887,71.6875,72.1402,70.3653,68.4532,18350969,6945148,18350080,11700318,16851919,18350080,50
1406972,10000,0,0,5.34182,7.49319,7.08964,47.4925,19.8668,4.72464,168.978,178.861,181.18,181.301,180.484,177.092,29885747,29944380,29884416,28579247,29351823,29884416,100
1406972,10000,0,0,2.63725,3.84201,3.5985,23.731,9.86833,2.4005,175.725,177.31,183.924,180.487,178.683,177.463,29885755,29944380,29884416,28580354,29353646,29884416,50
1406972,10000,0,1,5.31396,8.75672,7.12614,47.8384,20.6474,4.77231,169.222,179.584,182.258,182.666,180.79,178.484,29885758,11820604,29884416,19459823,28035747,29884416,100
1406972,10000,0,1,2.58882,4.35618,3.53217,23.6173,10.0524,2.31218,177.027,180.354,178.722,181.783,179.186,176.664,29885736,11820196,29884416,19462625,28059332,29884416,50
1406972,10000,1,0,5.36631,7.58666,7.00453,40.8328,19.9408,4.72964,159.882,160.035,160.874,162.793,161.091,159.116,29885935,29944380,29884416,21583100,26189873,29884416,100
1406972,10000,1,0,2.62751,3.76903,3.52122,20.5497,9.99536,2.38724,159.377,160.259,163.97,163.959,162.464,159.376,29885754,29944380,29884416,21582270,26189429,29884416,50
1406972,10000,1,1,5.24243,7.18386,6.99561,35.3207,14.7454,4.74571,160.147,161.256,160.167,162.002,160.136,160.355,29885571,994500,456,10337505,20163647,29884416,100
1406972,10000,1,1,2.62794,3.60161,3.48776,17.655,7.38307,2.43645,159.609,161.683,160.674,161.99,160.725,159.796,29885539,994500,456,10337505,20163647,29884416,50
1406972,10000,2,0,5.33596,7.61426,7.16359,49.8613,19.8957,4.74731,181.586,177.836,180.313,183.096,181.544,180.033,29885754,29944380,29884416,27811433,28947574,29884416,100
1406972,10000,2,0,2.64814,3.77946,3.58081,24.8446,10.0251,2.40059,181.173,180.68,180.042,180.116,182.289,183.406,29885729,29944380,29884416,27807997,28947259,29884416,50
1406972,10000,2,1,5.31009,8.52765,7.15447,48.3234,19.298,4.69902,176.748,180.222,181.264,180.692,180.507,180.571,29885767,10864500,29884416,18299425,26900700,29884416,100
1406972,10000,2,1,2.65819,4.27413,3.60555,24.2805,9.67823,2.40038,180.264,181.47,179.63,180.389,182.995,179.806,29885704,10863284,29884416,18302275,26904799,29884416,50
1582843,10000,0,0,5.23633,7.75132,7.20557,48.9148,18.4975,4.69542,180.595,179.575,182.693,184.255,179.482,180.267,31458700,31520400,31457280,30120606,30937534,31457280,100
1582843,10000,0,0,2.66513,3.90872,3.64564,24.5501,9.30963,2.40816,179.216,178.55,180.98,181.386,178.961,178.891,31458723,31520400,31457280,30101432,30931204,31457280,50
1582843,10000,0,1,5.31195,9.03378,7.30177,49.0641,21.0534,4.78572,176.482,180.895,180.497,182.724,183.282,181.394,31458687,12487200,31457280,20518152,29593397,31457280,100
1582843,10000,0,1,2.63337,4.45968,3.60256,24.1074,10.4352,2.40333,179.719,180.1,180.701,181.263,179.968,179.797,31458686,12489256,31457280,20519131,29601115,31457280,50
1582843,10000,1,0,5.29236,7.68515,7.09703,41.5666,20.2797,4.70812,160.307,159.985,161.376,163.585,160.351,159.433,31458806,31520400,31457280,22718665,27569097,31457280,100
1582843,10000,1,0,2.62429,3.79307,3.57502,20.6389,10.0737,2.35176,160.437,159.782,160.742,163.718,161.29,159.599,31458807,31520400,31457280,22718509,27568936,31457280,50
1582843,10000,1,1,5.24934,7.1859,6.91839,35.9503,14.9151,4.73944,161.479,160.98,160.203,161.578,160.525,160.693,31458513,1046844,480,10881602,21227228,31457280,100
1582843,10000,1,1,2.60241,3.56952,3.46494,17.8172,7.41029,2.3241,160.518,161.03,160.583,161.956,161.047,160.46,31458516,1046844,480,10881602,21227228,31457280,50
1582843,10000,2,0,5.28698,7.78483,7.11763,51.2102,19.671,4.72858,178.947,182.462,179.49,183.594,182.079,175.947,31458715,31520400,31457280,29312755,30503458,31457280,100
1582843,10000,2,0,2.70228,3.85032,3.60284,25.3601,9.81953,2.36843,179.043,178.747,181.556,182.456,182.684,177.414,31458678,31520400,31457280,29311673,30504659,31457280,50
1582843,10000,2,1,5.38063,8.82002,7.32981,49.6653,20.1034,4.77749,179.913,179.396,181.757,181.515,179.408,180.584,31458660,11482088,31457280,19329638,28376409,31457280,100
1582843,10000,2,1,2.62949,4.29966,3.57932,24.4666,9.92189,2.37322,180.056,181.32,180.769,183.207,179.821,179.338,31458665,11482244,31457280,19323522,28379358,31457280,50
1780698,10000,0,0,5.5903,7.95604,7.56038,49.1531,19.5269,4.93527,195.797,197.902,201.531,198.727,195.943,196.383,35128857,35197780,35127296,33642845,34561929,35127296,100
1780698,10000,0,0,2.80149,3.88739,3.68842,24.223,9.6834,2.49068,196.359,197.956,200.307,206.846,197.222,197.94,35128889,35197780,35127296,33645065,34556333,35127296,50
1780698,10000,0,1,10.262,9.29817,7.52072,48.9571,21.4575,4.97697,196.662,196.733,199.428,201.339,197.543,194.18,35128836,13978248,35127296,22939703,33095519,35127296,100
1780698,10000,0,1,5.16514,4.67207,3.797,24.6399,10.7077,2.5319,189.227,196.261,200.623,200.147,196.461,199.693,35128844,13980776,35127296,22940401,33082534,35127296,50
1780698,10000,1,0,5.41812,7.69161,7.26921,41.8235,20.4369,4.9017,176.305,176.284,177.752,179.999,179.264,176.249,35129048,35197780,35127296,25369275,30788567,35127296,100
1780698,10000,1,0,2.6992,3.77913,3.59319,20.555,10.0405,2.41909,175.435,176.887,177.566,179.575,179.186,175.976,35128857,35197780,35127296,25369659,30788378,35127296,50
1780698,10000,1,1,5.50868,7.42338,7.19803,36.16,15.0695,4.94628,177.256,177.081,176.778,178.103,176.782,176.923,35128685,1168980,536,12151157,23708917,35127296,100
1780698,10000,1,1,2.79022,3.73101,3.61507,18.0941,7.59173,2.48742,176.187,177.022,176.992,177.389,177.731,176.87,35128649,1168980,536,12151157,23708917,35127296,50
1780698,10000,2,0,5.51314,7.8728,7.49695,51.4639,20.3961,4.99181,195.445,195.393,199.903,202.357,197.124,195.656,35128862,35197780,35127296,32779934,34079037,35127296,100
1780698,10000,2,0,2.82051,3.94942,3.72836,25.6334,10.1786,2.48265,185.606,197.618,198.654,198.699,195.922,196.663,35128995,35197780,35127296,32778044,34078459,35127296,50
1780698,10000,2,1,5.5807,8.96001,7.46576,49.9778,20.3713,5.00074,199.263,199.332,199.494,198.185,198.262,197.04,35128804,12859936,35127296,21653090,31726699,35127296,100
1780698,10000,2,1,5.11483,4.47013,3.69332,24.5795,10.025,2.51278,192.85,199.161,198.512,196.979,197.899,194.507,35128825,12859572,35127296,21656111,31733976,35127296,50
2003285,10000,0,0,6.20791,8.28084,7.82102,48.702,20.464,5.40444,213.754,210.729,215.451,213.707,216.118,215.94,38799014,38875160,38797312,37170171,38192239,38797312,100
2003285,10000,0,0,3.06987,4.16459,3.97537,24.6443,10.352,2.76767,214.616,210.413,224.274,220.059,212.513,217.228,38799021,38875160,38797312,37178722,38189298,38797312,50
2003285,10000,0,1,6.09157,9.63606,7.85067,48.4512,21.5352,5.45787,214.284,215.745,225.463,221.598,217.91,212.03,38799003,15468812,38797312,25361243,36598296,38797312,100
2003285,10000,0,1,2.95542,4.6986,3.8732,23.6201,10.4398,2.69032,210.056,211.511,225.637,217.156,215.515,216.91,38798997,15470052,38797312,25363281,36592192,38797312,50
2003285,10000,1,0,6.03296,8.1165,7.7412,41.7697,20.4917,5.41072,192.036,192.455,194.807,195.273,195.372,192.301,38799199,38875160,38797312,28019966,34007001,38797312,100
2003285,10000,1,0,3.07074,4.08501,3.89001,20.8605,10.3511,2.73184,192.501,192.466,195.876,195.085,195.613,191.8,38799070,38875160,38797312,28019973,34006698,38797312,50
2003285,10000,1,1,5.96741,7.85156,7.58264,36.2641,15.3457,5.39961,192.556,193.736,194.335,194.444,194.02,192.416,38798814,1291116,592,13420692,26190606,38797312,100
2003285,10000,1,1,2.97023,3.89771,3.77085,17.8895,7.55154,2.66268,192.547,193.632,192.478,194.077,192.984,194.16,38798862,1291116,592,13420692,26190606,38797312,50
2003285,10000,2,0,6.22362,8.299,7.86969,50.9305,21.0076,5.39665,201.134,210.897,222.213,223.532,219.698,210.499,38799170,38875160,38797312,36241818,37653911,38797312,100
2003285,10000,2,0,3.13323,4.17708,3.96396,25.7359,10.4755,2.74391,214.96,211.314,222.095,216.308,213.802,213.199,38798987,38875160,38797312,36240692,37652788,38797312,50
2003285,10000,2,1,6.01029,9.48036,7.84416,49.8537,20.6997,5.48383,209.258,212.438,219.976,215.972,217.061,211.016,38798943,14234956,38797312,23983786,35086761,38797312,100
2003285,10000,2,1,3.12418,4.8101,3.95534,25.1631,10.413,2.73801,209.687,212.908,214.524,217.495,214.378,213.931,38798944,14231872,38797312,23980055,35078512,38797312,50
2253695,10000,0,0,6.40145,8.62827,8.23037,49.5568,20.4929,5.77454,228.158,225.738,245.288,237.185,230.051,228.513,42993517,43077880,42991616,41232987,42357697,42991616,100
2253695,10000,0,0,3.27096,4.48491,4.08638,25.1943,10.815,2.97722,224.527,226.617,245.94,242.527,228.846,229.625,42993581,43077880,42991616,41217277,42340868,42991616,50
2253695,10000,0,1,6.60508,10.0618,8.15427,48.8974,21.9397,5.94247,226.209,234.804,255.199,234.786,239.043,230.181,42993539,17183432,42991616,28141276,40612927,42991616,100
2253695,10000,0,1,3.22046,5.05653,4.05044,24.5076,11.0232,2.95574,232.104,235.9,243.69,240.753,238.046,227.63,42993499,17181940,42991616,28137323,40615283,42991616,50
2253695,10000,1,0,10.7455,8.5749,7.90955,42.293,21.1188,5.75466,207.495,208.698,217.277,213.164,216.612,209.955,42993559,43077880,42991616,31049465,37686744,42991616,100
2253695,10000,1,0,3.20146,4.23889,3.98312,20.9928,10.5534,2.85328,208.095,208.653,218.995,217.328,214.496,208.883,42993624,43077880,42991616,31048884,37686420,42991616,50
2253695,10000,1,1,6.4016,8.27156,7.90362,36.8329,15.7973,5.79979,209.639,210.369,209.884,211.765,212.61,209.211,42993287,1430700,656,14871571,29026815,42991616,100
2253695,10000,1,1,3.20211,4.07815,3.94186,18.519,7.90687,2.88713,209.307,209.119,209.047,210.65,211.59,208.326,42993287,1430700,656,14871571,29026815,42991616,50
2253695,10000,2,0,6.32755,8.53902,8.19507,51.9031,21.4247,5.76436,228.875,229.181,238.126,240.842,231.724,233.803,42993500,43077880,42991616,40208160,41747097,42991616,100
2253695,10000,2,0,3.32068,4.3951,4.19263,26.3642,10.8923,2.96697,230.125,225.69,236.039,251.456,231.171,232.668,42993467,43077880,42991616,40204332,41747113,42991616,50
2253695,10000,2,1,6.47997,9.78083,7.95787,50.5247,21.5479,5.75338,234.293,230.854,244.719,236.28,235.846,229.015,42993439,15814944,42991616,26648820,38923486,42991616,100
2253695,10000,2,1,3.31676,4.97947,4.12695,25.3053,10.716,2.93445,238.583,234.332,249.918,236.378,234.255,229.279,42993413,15813640,42991616,26648065,38923452,42991616,50
2535406,10000,0,0,9.03502,11.3412,10.7202,51.708,23.4364,8.54913,336.558,332.821,372.476,375.046,337.986,340.729,55576942,55686040,55574528,53115491,54553367,55574528,100
2535406,10000,0,0,8.5641,5.67488,5.41163,26.0327,11.773,4.24831,339.401,335.947,365.555,364.548,339.633,336.951,55576894,55686040,55574528,53120057,54547145,55574528,50
2535406,10000,0,1,17.0135,12.2565,10.7613,52.325,24.414,8.49616,337.738,339.989,381.358,355.264,344.846,335.882,55576802,21928768,55574528,36150411,52057000,55574528,100
2535406,10000,0,1,4.69808,6.39637,5.51671,26.6787,12.3057,4.36444,343.004,341.052,352.783,352.755,340.899,344.582,55576806,21927728,55574528,36147930,52092319,55574528,50
2535406,10000,1,0,9.06892,11.078,10.6807,44.4492,23.6445,8.31733,303.147,303.743,307.211,310.789,308.404,305.879,55577081,55686040,55574528,40136859,48722408,55574528,100
2535406,10000,1,0,4.49347,5.52854,5.27719,21.9455,11.6986,4.19999,307.074,303.45,307.147,311.582,309.0,304.501,55577203,55686040,55574528,40136627,48723264,55574528,50
2535406,10000,1,1,9.13904,10.7023,10.4399,39.0728,18.3943,15.0706,304.667,305.523,304.212,306.824,304.591,305.943,55576745,1849452,848,19224314,37535415,55574528,100
2535406,10000,1,1,4.58049,5.32159,5.21023,19.5002,9.20609,7.55782,303.784,304.714,303.905,308.228,306.326,304.629,55576614,1849452,848,19224314,37535415,55574528,50
2535406,10000,2,0,9.26263,11.2559,10.8379,54.4748,23.9034,8.5381,338.699,336.679,363.969,353.389,351.392,348.645,55576772,55686040,55574528,51654996,53801925,55574528,100
2535406,10000,2,0,4.58486,5.58915,5.35799,26.9885,11.8568,4.17651,339.137,335.934,360.634,351.051,341.286,339.113,55576757,55686040,55574528,51656830,53803829,55574528,50
2535406,10000,2,1,9.11328,12.1884,10.9023,52.9593,23.2549,8.48317,343.215,347.701,358.85,357.043,340.8,337.677,55576733,20146716,55574528,33931755,49957827,55574528,100
2535406,10000,2,1,4.57113,6.21906,5.52877,26.8092,11.7822,4.30466,339.469,341.146,351.013,355.437,345.697,343.444,55576630,20146564,55574528,33934397,49959263,55574528,50
2852331,10000,0,0,15.6066,11.4279,10.9014,52.713,23.624,8.48198,360.955,362.526,375.905,365.396,361.93,361.263,60295585,60414100,60293120,57680950,59235951,60293120,100
2852331,10000,0,0,4.58074,5.6524,5.45374,26.2927,11.7946,4.20566,360.944,359.813,368.446,365.218,360.683,364.235,60295672,60414100,60293120,57676441,59240312,60293120,50
2852331,10000,0,1,9.14273,12.5783,10.9245,52.9446,24.7426,8.47012,355.454,361.81,367.828,362.91,358.058,363.01,60295751,23863576,60293120,39275475,56618759,60293120,100
2852331,10000,0,1,4.52198,6.16698,5.41137,26.1434,12.2008,4.24245,355.789,361.421,377.843,364.024,362.838,359.058,60295638,23865096,60293120,39270298,56597982,60293120,50
2852331,10000,1,0,9.02369,11.0991,10.6184,44.8085,23.8786,8.32939,319.161,321.168,325.072,325.936,323.011,321.81,60295864,60414100,60293120,43543990,52859932,60293120,100
2852331,10000,1,0,4.79472,5.77156,5.42729,22.9231,12.1538,4.42068,321.007,320.365,324.691,326.688,323.805,318.904,60295892,60414100,60293120,43544758,52861313,60293120,50
2852331,10000,1,1,9.38801,10.7613,10.5931,39.3206,18.5902,15.8718,319.7,320.84,320.6,325.995,321.349,319.009,60295389,2006484,920,20856602,40726095,60293120,100
2852331,10000,1,1,4.7108,5.46835,5.26997,19.9393,9.35527,7.91631,319.166,321.321,320.733,325.728,322.332,319.051,60295389,2006484,920,20856602,40726095,60293120,50
2852331,10000,2,0,9.30667,11.6173,10.9524,55.4104,24.1131,8.59554,357.346,353.231,369.868,361.481,357.787,358.972,60295724,60414100,60293120,56122160,58415897,60293120,100
2852331,10000,2,0,4.60624,5.64277,5.42105,27.2963,11.8955,4.25536,357.492,356.223,369.954,364.714,359.319,353.779,60295611,60414100,60293120,56123572,58415775,60293120,50
2852331,10000,2,1,9.14601,12.3251,10.9043,53.7659,23.8193,8.5333,358.598,359.847,370.532,359.789,364.245,359.209,60295551,21932892,60293120,36942812,54291300,60293120,100
2852331,10000,2,1,7.45369,6.29124,5.47328,27.1743,12.1047,4.31221,360.001,363.047,370.358,365.46,364.137,359.977,60295570,21930480,60293120,36942674,54296320,60293120,50
3208872,10000,0,0,9.74822,11.8151,11.4062,53.4398,23.8948,8.97634,372.44,368.973,405.297,392.088,371.88,376.947,65014540,65142160,65011712,62234903,63910854,65011712,100
3208872,10000,0,0,22.337,22.3373,30.7401,50.8387,29.8078,20.7026,373.966,374.93,393.495,397.436,389.184,373.583,67636139,67768860,67633152,64741919,66490232,67633152,50
3208872,10000,0,1,9.64308,13.1714,11.2822,53.1238,25.106,9.09176,371.349,384.788,390.907,398.12,385.543,386.666,65014539,25799876,65011712,42402855,61157903,65011712,100
3208872,10000,0,1,21.2499,34.267,32.1526,55.7557,40.4073,21.4006,362.432,382.151,388.276,391.948,378.895,371.125,67636070,26847868,67633152,44116179,63605194,67633152,50
3208872,10000,1,0,9.36903,11.5507,10.9254,44.8414,23.9913,9.02987,335.293,336.123,345.096,343.446,342.751,335.486,65014859,65142160,65011712,46952065,57000547,65011712,100
3208872,10000,1,0,20.8443,21.5514,32.0154,50.1169,37.5847,20.6897,335.909,336.208,349.209,343.09,344.791,334.733,67636061,67768860,67633152,48846081,59299157,67633152,50
3208872,10000,1,1,9.64551,11.2651,11.0049,39.5535,18.8496,9.16735,334.909,337.309,338.389,340.329,341.952,337.367,65014174,2163516,992,22488872,43916775,65011712,100
3208872,10000,1,1,20.6484,32.5183,32.0288,45.083,34.8965,20.3646,336.544,338.366,338.395,341.766,339.441,334.472,67635894,2250756,1032,23395696,45689375,67633152,50
3208872,10000,2,0,15.2603,11.9592,11.2708,55.6504,24.5276,9.1713,372.328,372.232,386.416,405.24,378.158,376.458,65014354,65142160,65011712,60585600,63028180,65011712,100
3208872,10000,2,0,23.0215,22.1781,30.4166,52.9136,36.0067,21.5832,345.583,369.411,389.676,392.761,384.233,371.36,67636047,67768860,67633152,63050071,65566360,67633152,50
3208872,10000,2,1,14.9561,12.8594,11.1494,54.1991,24.4897,8.9717,372.568,378.106,409.373,384.553,371.733,376.282,65014381,23720296,65011712,39949715,58628329,65011712,100
3208872,10000,2,1,21.4761,34.1184,32.1673,49.1177,38.7486,23.3694,375.641,389.413,400.179,384.749,383.433,375.852,67635835,24682340,67633152,41594710,60993210,67633152,50
